Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
0.931006	0.923416	1.869297	8.485828	9.375141	0							0.938237	-0.342026
0.931838	0.922544	1.870961	8.485782	9.383458	0							0.939069	-0.342021
0.93267	0.922395	1.872624	8.485793	9.391776	0							0.9399	-0.342016
0.933502	0.921768	1.874288	8.485844	9.400094	0							0.940732	-0.342011
0.934333	0.921448	1.875952	8.485878	9.408412	0							0.941564	-0.342006
0.935165	0.920845	1.877615	8.485909	9.416729	0							0.942396	-0.342001
0.935997	0.920136	1.879279	8.485927	9.425047	0							0.943228	-0.341996
0.936829	0.918882	1.880942	8.48594	9.433365	0							0.944059	-0.341991
0.93766	0.917477	1.882606	8.485991	9.441683	0							0.944891	-0.341986
0.938492	0.91727	1.884269	8.48601	9.45	0							0.945723	-0.341981
0.939324	0.9167	1.885933	8.486003	9.458318	0							0.946555	-0.341976
0.940156	0.916781	1.887597	8.48606	9.466636	0							0.947386	-0.341971
0.940987	0.915343	1.88926	8.486137	9.474954	0							0.948218	-0.341966
0.941819	0.914775	1.890924	8.486166	9.483271	0							0.94905	-0.341966
0.942651	0.91421	1.892587	8.486193	9.491589	0							0.949882	-0.341966
0.943483	0.912904	1.894251	8.486224	9.499907	0							0.950714	-0.341966
0.944315	0.911818	1.895915	8.486279	9.508224	0							0.951545	-0.341966
0.945146	0.910325	1.897578	8.48631	9.516541	0							0.952377	-0.341966
0.945978	0.909681	1.899242	8.486299	9.524859	0							0.953209	-0.341966
0.94681	0.908326	1.900905	8.486321	9.533177	0							0.954041	-0.341966
0.947642	0.906356	1.902569	8.48632	9.541495	0							0.954872	-0.341966
0.948473	0.905334	1.904233	8.486316	9.549812	0							0.955704	-0.341966
0.949305	0.905633	1.905896	8.486348	9.55813	0							0.956536	-0.341966
0.950137	0.905486	1.90756	8.486367	9.566448	0							0.957368	-0.341961
0.950969	0.905033	1.909223	8.486362	9.574766	0							0.958199	-0.341956
0.9518	0.903848	1.910887	8.486378	9.583083	0							0.959031	-0.341951
0.952632	0.904106	1.91255	8.486381	9.591401	0							0.959863	-0.341947
0.953464	0.904456	1.914214	8.486399	9.599719	0							0.960695	-0.341942
0.954296	0.904063	1.915878	8.486411	9.608036	0							0.961527	-0.341937
0.955128	0.902481	1.917541	8.486376	9.616354	0							0.962358	-0.341932
0.955959	0.901434	1.919205	8.486338	9.624672	0							0.96319	-0.341927
0.956791	0.899613	1.920868	8.486306	9.63299	0							0.964022	-0.341922
0.957623	0.898481	1.922532	8.486269	9.641307	0							0.964854	-0.341917
0.958455	0.896718	1.924196	8.486198	9.649625	0							0.965685	-0.341917
0.959286	0.896228	1.925859	8.486116	9.657943	0							0.966517	-0.341917
0.960118	0.895284	1.927523	8.48604	9.666261	0							0.967349	-0.341917
0.96095	0.89418	1.929186	8.485954	9.674578	0							0.968181	-0.341917
0.961782	0.892856	1.93085	8.485882	9.682896	0							0.969012	-0.341917
0.962613	0.891779	1.932513	8.485782	9.691214	0							0.969844	-0.341917
0.963445	0.890858	1.934177	8.485687	9.699532	0							0.970676	-0.341917
0.964277	0.889724	1.935841	8.485643	9.707849	0							0.971508	-0.341917
0.965109	0.888878	1.937504	8.485597	9.716166	0							0.97234	-0.341917
0.965941	0.888153	1.939168	8.485538	9.724484	0							0.973171	-0.341917
0.966772	0.887387	1.940831	8.485485	9.732802	0							0.974003	-0.341913
0.967604	0.88639	1.942495	8.485385	9.741119	0							0.974835	-0.341908
0.968436	0.885782	1.944159	8.48532	9.749437	0							0.975667	-0.341903
0.969268	0.88516	1.945822	8.485291	9.757755	0							0.976498	-0.341899
0.970099	0.884421	1.947486	8.485286	9.766073	0							0.97733	-0.341894
0.970931	0.883371	1.949149	8.485272	9.77439	0							0.978162	-0.341889
0.971763	0.882594	1.950813	8.485236	9.782708	0							0.978994	-0.341884
0.972595	0.882408	1.952477	8.485197	9.791026	0							0.979825	-0.34188
0.973427	0.882049	1.95414	8.485168	9.799344	0							0.980657	-0.341875
0.974258	0.881333	1.955804	8.485183	9.807661	0							0.981489	-0.34187
0.97509	0.880318	1.957467	8.485191	9.815979	0							0.982321	-0.341865
0.975922	0.880141	1.959131	8.485199	9.824297	0							0.983153	-0.341861
0.976754	0.879974	1.960795	8.485231	9.832615	0							0.983984	-0.341856
0.977585	0.879376	1.962458	8.485229	9.840932	0							0.984816	-0.341852
0.978417	0.879679	1.964122	8.485229	9.84925	0							0.985648	-0.341847
0.979249	0.879575	1.965785	8.485241	9.857568	0							0.98648	-0.341842
0.980081	0.878359	1.967449	8.485237	9.865886	0							0.987311	-0.341838
0.980912	0.878309	1.969113	8.485247	9.874203	0							0.988143	-0.341833
0.981744	0.877652	1.970776	8.485277	9.882521	0							0.988975	-0.341828
0.982576	0.877646	1.97244	8.485308	9.890839	0							0.989807	-0.341824
0.983408	0.877321	1.974103	8.485334	9.899157	0							0.990638	-0.341824
0.98424	0.877344	1.975767	8.485384	9.907474	0							0.99147	-0.341824
0.985071	0.876889	1.97743	8.485457	9.915792	0							0.992302	-0.341824
0.985903	0.876202	1.979094	8.485557	9.924109	0							0.993134	-0.341824
0.986735	0.876186	1.980758	8.485666	9.932427	0							0.993966	-0.341824
0.987567	0.875785	1.982421	8.485781	9.940744	0							0.994797	-0.341824
0.988398	0.876097	1.984085	8.485857	9.949062	0							0.995629	-0.341824
0.98923	0.875752	1.985748	8.485943	9.95738	0							0.996461	-0.341824
0.990062	0.875481	1.987412	8.486023	9.965698	0							0.997293	-0.341824
0.990894	0.874414	1.989076	8.486153	9.974015	0							0.998124	-0.341824
0.991725	0.872718	1.990739	8.486268	9.982333	0							0.998956	-0.341819
0.992557	0.871828	1.992403	8.486374	9.990651	0							0.999788	-0.341815
0.993389	0.871378	1.994066	8.486464	9.998969	0							1.00062	-0.34181
0.994221	0.870568	1.99573	8.486477	10.007286	0							1.001451	-0.341806
0.995053	0.869823	1.997393	8.486472	10.015604	0							1.002283	-0.341801
0.995884	0.869022	1.999057	8.486476	10.023922	0							1.003115	-0.341797
0.996716	0.869025	2.000721	8.486484	10.03224	0							1.003947	-0.341792
0.997548	0.868437	2.002384	8.486545	10.040557	0							1.004779	-0.341787
0.99838	0.868779	2.004048	8.486615	10.048875	0							1.00561	-0.341783
0.999211	0.868569	2.005711	8.486618	10.057193	0							1.006442	-0.341778
1.000043	0.869804	2.007375	8.486598	10.065511	0							1.007274	-0.341774
1.000875	0.870215	2.009039	8.486637	10.073828	0							1.008106	-0.34177
1.001707	0.869883	2.010702	8.486681	10.082146	0							1.008937	-0.341765
1.002538	0.869918	2.012366	8.486774	10.090464	0							1.009769	-0.341761
1.00337	0.870906	2.014029	8.486839	10.098782	0							1.010601	-0.341756
1.004202	0.87105	2.015693	8.48695	10.107099	0							1.011433	-0.341752
1.005034	0.871293	2.017357	8.487067	10.115417	0							1.012264	-0.341747
1.005866	0.870492	2.01902	8.487139	10.123734	0							1.013096	-0.341743
1.006697	0.870211	2.020684	8.487198	10.132051	0							1.013928	-0.341739
1.007529	0.869494	2.022347	8.487299	10.140369	0							1.01476	-0.341734
1.008361	0.868611	2.024011	8.48741	10.148687	0							1.015592	-0.341734
1.009193	0.868928	2.025675	8.487533	10.157005	0							1.016423	-0.341734
1.010024	0.86799	2.027338	8.487695	10.165322	0							1.017255	-0.341734
1.010856	0.867205	2.029002	8.487815	10.17364	0							1.018087	-0.341734
1.011688	0.867295	2.030665	8.487927	10.181958	0							1.018919	-0.341734
1.01252	0.866883	2.032329	8.488067	10.190276	0							1.01975	-0.341734
1.013351	0.866788	2.033993	8.488177	10.198593	0							1.020582	-0.341734
1.014183	0.865741	2.035656	8.488288	10.206911	0							1.021414	-0.341734
1.015015	0.865231	2.03732	8.488424	10.215229	0							1.022246	-0.341734
1.015847	0.864638	2.038983	8.488518	10.223547	0							1.023077	-0.341734
1.016679	0.864634	2.040647	8.488633	10.231864	0							1.023909	-0.34173
1.01751	0.8641	2.04231	8.488725	10.240182	0							1.024741	-0.341726
1.018342	0.863537	2.043974	8.48886	10.2485	0							1.025573	-0.341721
1.019174	0.86306	2.045638	8.488945	10.256818	0							1.026405	-0.341717
1.020006	0.862376	2.047301	8.489014	10.265135	0							1.027236	-0.341713
1.020837	0.861643	2.048965	8.489099	10.273453	0							1.028068	-0.341708
1.021669	0.861739	2.050628	8.489171	10.281771	0							1.0289	-0.341704
1.022501	0.860903	2.052292	8.489215	10.290089	0							1.029732	-0.3417
1.023333	0.860749	2.053956	8.489351	10.298406	0							1.030563	-0.341695
1.024164	0.860492	2.055619	8.489471	10.306724	0							1.031395	-0.341691
1.024996	0.860216	2.057283	8.489602	10.315042	0							1.032227	-0.341687
1.025828	0.859761	2.058946	8.489726	10.323359	0							1.033059	-0.341683
1.02666	0.859807	2.06061	8.489789	10.331676	0							1.03389	-0.341678
1.027492	0.86008	2.062274	8.489841	10.339994	0							1.034722	-0.341674
1.028323	0.860296	2.063937	8.489898	10.348312	0							1.035554	-0.34167
1.029155	0.859609	2.065601	8.48995	10.35663	0							1.036386	-0.341666
1.029987	0.85884	2.067264	8.490033	10.364947	0							1.037218	-0.341661
1.030819	0.859386	2.068928	8.490078	10.373265	0							1.038049	-0.341657
1.03165	0.859245	2.070591	8.490075	10.381583	0							1.038881	-0.341653
1.032482	0.858861	2.072255	8.490074	10.389901	0							1.039713	-0.341649
1.033314	0.859164	2.073919	8.489985	10.398218	0							1.040545	-0.341645
1.034146	0.859148	2.075582	8.489922	10.406536	0							1.041376	-0.341641
1.034978	0.858686	2.077246	8.489827	10.414854	0							1.042208	-0.341636
1.035809	0.858595	2.078909	8.489725	10.423172	0							1.04304	-0.341632
1.036641	0.858003	2.080573	8.489663	10.431489	0							1.043872	-0.341628
1.037473	0.858296	2.082237	8.489597	10.439807	0							1.044704	-0.341624
1.038305	0.857615	2.0839	8.489535	10.448125	0							1.045535	-0.34162
1.039136	0.856964	2.085564	8.489456	10.456443	0							1.046367	-0.341616
1.039968	0.857725	2.087227	8.489387	10.46476	0							1.047199	-0.341612
1.0408	0.857773	2.088891	8.48936	10.473078	0							1.048031	-0.341608
1.041632	0.856344	2.090554	8.489285	10.481396	0							1.048862	-0.341608
1.042463	0.855105	2.092218	8.489166	10.489714	0							1.049694	-0.341608
1.043295	0.85395	2.093882	8.489064	10.498031	0							1.050526	-0.341608
1.044127	0.853944	2.095545	8.48899	10.506349	0							1.051358	-0.341608
1.044959	0.853102	2.097209	8.488942	10.514667	0							1.052189	-0.341608
1.045791	0.852275	2.098872	8.4889	10.522985	0							1.053021	-0.341608
1.046622	0.851611	2.100536	8.488894	10.531301	0							1.053853	-0.341608
1.047454	0.851299	2.1022	8.488924	10.539619	0							1.054685	-0.341608
1.048286	0.850565	2.103863	8.488894	10.547937	0							1.055517	-0.341608
1.049118	0.850285	2.105527	8.488931	10.556255	0							1.056348	-0.341608
1.049949	0.850812	2.10719	8.488965	10.564572	0							1.05718	-0.341604
1.050781	0.850799	2.108854	8.488953	10.57289	0							1.058012	-0.3416
1.051613	0.850861	2.110518	8.488946	10.581208	0							1.058844	-0.341596
1.052445	0.850749	2.112181	8.488955	10.589526	0							1.059675	-0.341592
1.053276	0.849535	2.113845	8.488967	10.597843	0							1.060507	-0.341588
1.054108	0.849915	2.115508	8.488969	10.606161	0							1.061339	-0.341584
1.05494	0.849663	2.117172	8.489009	10.614479	0							1.062171	-0.341579
1.055772	0.849828	2.118835	8.489016	10.622797	0							1.063002	-0.341576
1.056604	0.849261	2.120499	8.489021	10.631114	0							1.063834	-0.341571
1.057435	0.848998	2.122163	8.489048	10.639432	0							1.064666	-0.341567
1.058267	0.848312	2.123826	8.489068	10.64775	0							1.065498	-0.341564
1.059099	0.847512	2.12549	8.489131	10.656067	0							1.06633	-0.34156
1.059931	0.847005	2.127153	8.489185	10.664385	0							1.067161	-0.341556
1.060762	0.846647	2.128817	8.489229	10.672703	0							1.067993	-0.341552
1.061594	0.845582	2.130481	8.489303	10.681021	0							1.068825	-0.341548
1.062426	0.844978	2.132144	8.489366	10.689338	0							1.069657	-0.341544
1.063258	0.84378	2.133808	8.489482	10.697656	0							1.070488	-0.34154
1.064089	0.843306	2.135471	8.48958	10.705974	0							1.07132	-0.341536
1.064921	0.842536	2.137135	8.489621	10.714292	0							1.072152	-0.341532
1.065753	0.841773	2.138798	8.489637	10.722609	0							1.072984	-0.341528
1.066585	0.841088	2.140462	8.489668	10.730927	0							1.073815	-0.341524
1.067417	0.839427	2.142126	8.489721	10.739244	0							1.074647	-0.341521
1.068248	0.838452	2.143789	8.489801	10.747562	0							1.075479	-0.341517
1.06908	0.837604	2.145453	8.489938	10.755879	0							1.076311	-0.341513
1.069912	0.836963	2.147116	8.490009	10.764197	0							1.077143	-0.341509
1.070744	0.837152	2.14878	8.490118	10.772515	0							1.077974	-0.341505
1.071575	0.836934	2.150444	8.490232	10.780833	0							1.078806	-0.341502
1.072407	0.835997	2.152107	8.49026	10.78915	0							1.079638	-0.341498
1.073239	0.835327	2.153771	8.49026	10.797468	0							1.08047	-0.341494
1.074071	0.835027	2.155434	8.49023	10.805786	0							1.081301	-0.34149
1.074903	0.834991	2.157098	8.49022	10.814104	0							1.082133	-0.34149
1.075734	0.834299	2.158762	8.490239	10.822421	0							1.082965	-0.34149
1.076566	0.833453	2.160425	8.490219	10.830739	0							1.083797	-0.34149
1.077398	0.832526	2.162089	8.49024	10.839057	0							1.084629	-0.34149
1.07823	0.831839	2.163752	8.490252	10.847375	0							1.08546	-0.34149
1.079061	0.830656	2.165416	8.490255	10.855692	0							1.086292	-0.34149
1.079893	0.829899	2.167079	8.490358	10.86401	0							1.087124	-0.34149
1.080725	0.830061	2.168743	8.490362	10.872328	0							1.087956	-0.34149
1.081557	0.828446	2.170407	8.490445	10.880646	0							1.088787	-0.34149
1.082388	0.82743	2.17207	8.490518	10.888963	0							1.089619	-0.34149
1.08322	0.827447	2.173734	8.490536	10.897281	0							1.090451	-0.341486
1.084052	0.827082	2.175397	8.49055	10.905599	0							1.091283	-0.341483
1.084884	0.826928	2.177061	8.490612	10.913917	0							1.092114	-0.341479
1.085716	0.826636	2.178725	8.490619	10.922234	0							1.092946	-0.341475
1.086547	0.826623	2.180388	8.490687	10.930552	0							1.093778	-0.341471
1.087379	0.826464	2.182052	8.490774	10.938869	0							1.09461	-0.341468
1.088211	0.82617	2.183715	8.490832	10.947187	0							1.095442	-0.341464
1.089043	0.82619	2.185379	8.490858	10.955504	0							1.096273	-0.34146
1.089874	0.825911	2.187042	8.490901	10.963822	0							1.097105	-0.341456
1.090706	0.825254	2.188706	8.49094	10.97214	0							1.097937	-0.341453
1.091538	0.82421	2.19037	8.490935	10.980458	0							1.098769	-0.341449
1.09237	0.823735	2.192033	8.491035	10.988775	0							1.0996	-0.341445
1.093201	0.823949	2.193697	8.491091	10.997093	0							1.100432	-0.341442
1.094033	0.823646	2.19536	8.491154	11.005411	0							1.101264	-0.341438
1.094865	0.823864	2.197024	8.491244	11.013729	0							1.102096	-0.341435
1.095697	0.823038	2.198688	8.491343	11.022046	0							1.102927	-0.341431
1.096529	0.82181	2.200351	8.491423	11.030364	0							1.103759	-0.341427
1.09736	0.820467	2.202015	8.491452	11.038682	0							1.104591	-0.341424
1.098192	0.819676	2.203678	8.491438	11.047	0							1.105423	-0.34142
1.099024	0.819153	2.205342	8.49141	11.055317	0							1.106255	-0.341416
1.099856	0.81897	2.207006	8.491504	11.063635	0							1.107086	-0.341413
1.100687	0.81824	2.208669	8.491508	11.071953	0							1.107918	-0.341409
1.101519	0.817416	2.210333	8.491603	11.080271	0							1.10875	-0.341406
1.102351	0.816802	2.211996	8.491709	11.088588	0							1.109582	-0.341402
1.103183	0.816868	2.21366	8.491777	11.096906	0							1.110413	-0.341399
1.104014	0.816841	2.215324	8.491905	11.105224	0							1.111245	-0.341395
1.104846	0.816577	2.216987	8.491904	11.113542	0							1.112077	-0.341392
1.105678	0.816129	2.218651	8.492025	11.121859	0							1.112909	-0.341388
1.10651	0.815712	2.220314	8.492088	11.130177	0							1.11374	-0.341385
1.107342	0.815468	2.221978	8.492144	11.138494	0							1.114572	-0.341381
1.108173	0.815346	2.223641	8.49222	11.146812	0							1.115404	-0.341378
1.109005	0.816085	2.225305	8.492197	11.155129	0							1.116236	-0.341374
1.109837	0.816151	2.226969	8.49221	11.163447	0							1.117068	-0.341371
1.110669	0.816402	2.228632	8.492176	11.171765	0							1.117899	-0.341367
1.1115	0.815328	2.230296	8.492207	11.180082	0							1.118731	-0.341364
1.112332	0.813555	2.231959	8.492235	11.1884	0							1.119563	-0.34136
1.113164	0.812559	2.233623	8.492166	11.196718	0							1.120395	-0.341357
1.113996	0.81178	2.235287	8.492061	11.205036	0							1.121226	-0.341353
1.114828	0.811571	2.23695	8.492003	11.213353	0							1.122058	-0.34135
1.115659	0.810946	2.238614	8.491913	11.221671	0							1.12289	-0.341346
1.116491	0.80946	2.240277	8.491795	11.229989	0							1.123722	-0.341343
1.117323	0.808758	2.241941	8.491688	11.238307	0							1.124554	-0.34134
1.118155	0.809448	2.243605	8.491691	11.246624	0							1.125385	-0.341336
1.118986	0.808874	2.245268	8.491597	11.254942	0							1.126217	-0.341333
1.119818	0.808413	2.246932	8.491514	11.26326	0							1.127049	-0.34133
1.12065	0.808115	2.248595	8.491407	11.271578	0							1.127881	-0.341326
1.121482	0.807492	2.250259	8.491259	11.279895	0							1.128712	-0.341323
1.122313	0.806909	2.251923	8.491136	11.288213	0							1.129544	-0.34132
1.123145	0.806847	2.253586	8.491125	11.296531	0							1.130376	-0.341316
1.123977	0.806394	2.25525	8.491023	11.304849	0							1.131208	-0.341313
1.124809	0.805127	2.256913	8.490892	11.313166	0							1.132039	-0.341313
1.125641	0.804259	2.258577	8.49083	11.321484	0							1.132871	-0.341313
1.126472	0.8035	2.260241	8.490771	11.329802	0							1.133703	-0.341313
1.127304	0.802699	2.261904	8.490706	11.33812	0							1.134535	-0.341313
1.128136	0.801938	2.263568	8.490603	11.346437	0							1.135367	-0.341313
1.128968	0.800931	2.265231	8.490537	11.354754	0							1.136198	-0.341313
1.129799	0.7999	2.266895	8.490449	11.363072	0							1.13703	-0.341313
1.130631	0.798886	2.268559	8.490392	11.37139	0							1.137862	-0.341313
1.131463	0.798086	2.270222	8.490333	11.379707	0							1.138694	-0.341313
1.132295	0.797784	2.271886	8.490237	11.388025	0							1.139525	-0.341313
1.133126	0.797495	2.273549	8.490192	11.396343	0							1.140357	-0.341313
1.133958	0.797003	2.275213	8.490199	11.404661	0							1.141189	-0.341313
1.13479	0.795962	2.276876	8.490172	11.412978	0							1.142021	-0.341313
1.135622	0.795258	2.27854	8.490128	11.421296	0							1.142852	-0.341313
1.136454	0.794974	2.280204	8.490031	11.429614	0							1.143684	-0.341313
1.137285	0.795378	2.281867	8.489995	11.437932	0							1.144516	-0.341313
1.138117	0.795647	2.283531	8.48998	11.446249	0							1.145348	-0.341313
1.138949	0.79543	2.285194	8.48999	11.454567	0							1.14618	-0.341313
1.139781	0.795375	2.286858	8.490108	11.462885	0							1.147011	-0.341313
1.140612	0.794935	2.288522	8.490112	11.471203	0							1.147843	-0.341313
1.141444	0.794119	2.290185	8.490118	11.47952	0							1.148675	-0.341306
1.142276	0.793513	2.291849	8.490189	11.487838	0							1.149507	-0.3413
1.143108	0.793472	2.293512	8.490316	11.496156	0							1.150338	-0.341293
1.143939	0.793286	2.295176	8.490428	11.504474	0							1.15117	-0.341287
1.144771	0.793055	2.296839	8.490499	11.512791	0							1.152002	-0.34128
1.145603	0.792779	2.298503	8.490503	11.521109	0							1.152834	-0.341273
1.146435	0.792651	2.300167	8.490535	11.529427	0							1.153665	-0.341267
1.147267	0.793284	2.30183	8.490609	11.537745	0							1.154497	-0.34126
1.148098	0.793697	2.303494	8.490695	11.546062	0							1.155329	-0.341254
1.14893	0.793705	2.305157	8.490788	11.554379	0							1.156161	-0.341247
1.149762	0.793341	2.306821	8.490827	11.562697	0							1.156993	-0.341247
1.150594	0.792083	2.308485	8.490926	11.571015	0							1.157824	-0.341247
1.151425	0.79155	2.310148	8.491024	11.579332	0							1.158656	-0.341247
1.152257	0.791164	2.311812	8.491137	11.58765	0							1.159488	-0.341247
1.153089	0.790576	2.313475	8.491235	11.595968	0							1.16032	-0.341247
1.153921	0.791169	2.315139	8.491419	11.604286	0							1.161151	-0.341247
1.154752	0.791734	2.316803	8.491587	11.612603	0							1.161983	-0.341247
1.155584	0.791006	2.318466	8.491711	11.620921	0							1.162815	-0.341247
1.156416	0.790029	2.32013	8.491854	11.629239	0							1.163647	-0.341247
1.157248	0.79027	2.321793	8.492004	11.637557	0							1.164479	-0.341247
1.15808	0.79047	2.323457	8.492181	11.645874	0							1.16531	-0.341241
1.158911	0.790129	2.32512	8.492317	11.654192	0							1.166142	-0.341235
1.159743	0.789248	2.326784	8.492369	11.66251	0							1.166974	-0.341229
1.160575	0.789174	2.328448	8.492527	11.670828	0							1.167806	-0.341222
1.161407	0.789392	2.330111	8.492659	11.679145	0							1.168637	-0.341216
1.162238	0.788908	2.331775	8.492797	11.687463	0							1.169469	-0.34121
1.16307	0.7886	2.333438	8.492932	11.695781	0							1.170301	-0.341204
1.163902	0.788709	2.335102	8.492969	11.704098	0							1.171133	-0.341197
1.164734	0.788555	2.336766	8.493044	11.712416	0							1.171964	-0.341191
1.165565	0.788592	2.338429	8.493212	11.720734	0							1.172796	-0.341185
1.166397	0.788688	2.340093	8.493291	11.729052	0							1.173628	-0.341185
1.167229	0.788836	2.341756	8.493337	11.737369	0							1.17446	-0.341185
1.168061	0.78892	2.34342	8.493368	11.745687	0							1.175292	-0.341185
1.168893	0.788472	2.345083	8.493463	11.754004	0							1.176123	-0.341185
1.169724	0.787715	2.346747	8.493494	11.762322	0							1.176955	-0.341185
1.170556	0.787266	2.348411	8.493576	11.770639	0							1.177787	-0.341185
1.171388	0.787191	2.350074	8.493548	11.778957	0							1.178619	-0.341185
1.17222	0.787507	2.351738	8.493589	11.787275	0							1.17945	-0.341185
1.173051	0.786982	2.353401	8.493661	11.795593	0							1.180282	-0.341185
1.173883	0.78692	2.355065	8.493777	11.80391	0							1.181114	-0.341185
1.174715	0.787384	2.356729	8.493861	11.812228	0							1.181946	-0.341179
1.175547	0.787557	2.358392	8.493928	11.820546	0							1.182777	-0.341173
1.176378	0.787443	2.360056	8.493974	11.828864	0							1.183609	-0.341167
1.17721	0.786841	2.361719	8.494013	11.837181	0							1.184441	-0.341161
1.178042	0.786214	2.363383	8.49404	11.845499	0							1.185273	-0.341155
1.178874	0.785373	2.365047	8.494053	11.853817	0							1.186105	-0.34115
1.179706	0.784282	2.36671	8.494049	11.862135	0							1.186936	-0.341144
1.180537	0.784205	2.368374	8.494087	11.870452	0							1.187768	-0.341138
1.181369	0.784599	2.370037	8.494112	11.87877	0							1.1886	-0.341132
1.182201	0.784539	2.371701	8.494169	11.887088	0							1.189432	-0.341126
1.183033	0.784553	2.373364	8.494221	11.895406	0							1.190263	-0.341126
1.183864	0.784469	2.375028	8.494278	11.903723	0							1.191095	-0.341126
1.184696	0.784733	2.376692	8.494387	11.912041	0							1.191927	-0.341126
1.185528	0.78441	2.378355	8.494448	11.920359	0							1.192759	-0.341126
1.18636	0.783768	2.380019	8.49443	11.928677	0							1.19359	-0.341126
1.187191	0.783159	2.381682	8.494515	11.936994	0							1.194422	-0.341126
1.188023	0.78289	2.383346	8.494549	11.945312	0							1.195254	-0.341126
1.188855	0.782024	2.38501	8.494571	11.953629	0							1.196086	-0.341126
1.189687	0.780836	2.386673	8.494677	11.961947	0							1.196918	-0.341126
1.190519	0.779983	2.388337	8.494684	11.970264	0							1.197749	-0.341126
1.19135	0.779602	2.39	8.494619	11.978582	0							1.198581	-0.34112
1.192182	0.779364	2.391664	8.494562	11.9869	0							1.199413	-0.341115
1.193014	0.778989	2.393327	8.494556	11.995218	0							1.200245	-0.341109
1.193846	0.778828	2.394991	8.494605	12.003535	0							1.201076	-0.341104
1.194677	0.778849	2.396655	8.49461	12.011853	0							1.201908	-0.341098
1.195509	0.778394	2.398318	8.494555	12.020171	0							1.20274	-0.341093
1.196341	0.777561	2.399982	8.494581	12.028489	0							1.203572	-0.341087
1.197173	0.778268	2.401645	8.494561	12.036806	0							1.204403	-0.341081
1.198004	0.778986	2.403309	8.494506	12.045124	0							1.205235	-0.341076
1.198836	0.777922	2.404973	8.494524	12.053442	0							1.206067	-0.34107
1.199668	0.777328	2.406636	8.494541	12.06176	0							1.206899	-0.341065
1.2005	0.777123	2.4083	8.494568	12.070077	0							1.207731	-0.34106
1.201332	0.776219	2.409963	8.494594	12.078395	0							1.208562	-0.341055
1.202163	0.775245	2.411627	8.49462	12.086713	0							1.209394	-0.341049
1.202995	0.774063	2.413291	8.494629	12.095031	0							1.210226	-0.341044
1.203827	0.773565	2.414954	8.494616	12.103348	0							1.211058	-0.341039
1.204659	0.773807	2.416618	8.494619	12.111666	0							1.211889	-0.341033
1.20549	0.773356	2.418281	8.494676	12.119984	0							1.212721	-0.341028
1.206322	0.772663	2.419945	8.494716	12.128302	0							1.213553	-0.341023
1.207154	0.772796	2.421608	8.494683	12.136619	0							1.214385	-0.341018
1.207986	0.772794	2.423272	8.494634	12.144937	0							1.215217	-0.341018
1.208817	0.772243	2.424936	8.494565	12.153255	0							1.216048	-0.341018
1.209649	0.772119	2.426599	8.494566	12.161572	0							1.21688	-0.341018
1.210481	0.77223	2.428263	8.494587	12.169889	0							1.217712	-0.341018
1.211313	0.771795	2.429926	8.494578	12.178207	0							1.218544	-0.341018
1.212145	0.772215	2.43159	8.494617	12.186525	0							1.219375	-0.341018
1.212976	0.772159	2.433254	8.49454	12.194843	0							1.220207	-0.341018
1.213808	0.771384	2.434917	8.494484	12.20316	0							1.221039	-0.341018
1.21464	0.771155	2.436581	8.494469	12.211478	0							1.221871	-0.341018
1.215472	0.770896	2.438244	8.494465	12.219796	0							1.222702	-0.341018
1.216303	0.769644	2.439908	8.49446	12.228114	0							1.223534	-0.341013
1.217135	0.768497	2.441572	8.494413	12.236431	0							1.224366	-0.341008
1.217967	0.768204	2.443235	8.494418	12.244749	0							1.225198	-0.341003
1.218799	0.768098	2.444899	8.494468	12.253067	0							1.22603	-0.340998
1.21963	0.767461	2.446562	8.494593	12.261384	0							1.226861	-0.340993
1.220462	0.766389	2.448226	8.494691	12.269702	0							1.227693	-0.340988
1.221294	0.765637	2.44989	8.49479	12.27802	0							1.228525	-0.340983
1.222126	0.76448	2.451553	8.494898	12.286338	0							1.229357	-0.340978
1.222958	0.762469	2.453217	8.495006	12.294655	0							1.230188	-0.340973
1.223789	0.760896	2.45488	8.495077	12.302973	0							1.23102	-0.340968
1.224621	0.76016	2.456544	8.495112	12.311291	0							1.231852	-0.340968
1.225453	0.760208	2.458208	8.495164	12.319609	0							1.232684	-0.340968
1.226285	0.759617	2.459871	8.495217	12.327926	0							1.233515	-0.340968
1.227116	0.758925	2.461535	8.495327	12.336244	0							1.234347	-0.340968
1.227948	0.758693	2.463198	8.495437	12.344562	0							1.235179	-0.340968
1.22878	0.758205	2.464862	8.495502	12.35288	0							1.236011	-0.340968
1.229612	0.757834	2.466526	8.495598	12.361197	0							1.236843	-0.340968
1.230444	0.757864	2.468189	8.495689	12.369514	0							1.237674	-0.340968
1.231275	0.757101	2.469853	8.49579	12.377832	0							1.238506	-0.340968
1.232107	0.757047	2.471516	8.495858	12.38615	0							1.239338	-0.340968
1.232939	0.756802	2.47318	8.49593	12.394467	0							1.24017	-0.340963
