TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
247.4000	-1.20763	285.224	1.11136
247.3000	-1.28429	285.312	1.11233
247.2000	-1.33968	285.386	1.11315
247.1000	-1.35158	285.448	1.11384
247.0000	-1.32024	285.517	1.11459
246.9000	-1.40529	285.602	1.11553
246.8000	-1.40222	285.682	1.11641
246.7000	-1.39166	285.781	1.1175
246.6000	-1.39937	285.848	1.11824
246.5000	-1.34809	285.913	1.11895
246.4000	-1.3051	285.971	1.1196
246.3000	-1.32722	286.049	1.12045
246.2000	-1.37787	286.111	1.12113
246.1000	-1.38675	286.194	1.12205
246.0000	-1.48514	286.256	1.12273
245.9000	-1.5031	286.324	1.12348
245.8000	-1.49094	286.399	1.12431
245.7000	-1.54477	286.453	1.1249
245.6000	-1.66931	286.52	1.12564
245.5000	-1.67076	286.59	1.12641
245.4000	-1.69161	286.659	1.12716
245.3000	-1.70577	286.727	1.12791
245.2000	-1.70873	286.799	1.1287
245.1000	-1.75861	286.891	1.12971
245.0000	-1.83518	286.974	1.13062
244.9000	-1.86889	287.056	1.13152
244.8000	-1.83503	287.157	1.13263
244.7000	-1.93042	287.237	1.1335
244.6000	-1.99216	287.347	1.13471
244.5000	-2.03067	287.457	1.13592
244.4000	-2.08822	287.556	1.13701
244.3000	-2.09496	287.639	1.13791
244.2000	-2.09671	287.735	1.13897
244.1000	-2.15762	287.829	1.14
244.0000	-2.25616	287.929	1.14109
243.9000	-2.29183	288.034	1.14223
243.8000	-2.29729	288.129	1.14328
243.7000	-2.35352	288.217	1.14424
243.6000	-2.42839	288.319	1.14535
243.5000	-2.50718	288.409	1.14634
243.4000	-2.5626	288.517	1.14752
243.3000	-2.58354	288.631	1.14876
243.2000	-2.64107	288.786	1.15046
243.1000	-2.6559	288.915	1.15187
243.0000	-2.74434	289.041	1.15324
242.9000	-2.76487	289.138	1.1543
242.8000	-2.77187	289.27	1.15574
242.7000	-2.87072	289.426	1.15743
242.6000	-2.89479	289.559	1.15889
